Status of existing checking account;Duration in month;Credit amount;Savings account or bonds;Present employment since;Install. rate (%) of disposable income;Present residence since;Age in years;No. of existing credits at this bank;Job;No. people being liable for;Risk;Credit history_all_paid_duly;Credit history_critical;Credit history_delay;Credit history_existing_duly_until_now;Credit history_none_paid_duly;Purpose_business;Purpose_car_new;Purpose_car_used;Purpose_domestic_appliances;Purpose_education;Purpose_furniture_equipment;Purpose_others;Purpose_radio_television;Purpose_repairs;Purpose_retraining;Personal status and sex_female_divorced_separated_married;Personal status and sex_male_divorced_separated;Personal status and sex_male_married_widowed;Personal status and sex_male_single;Other debtors or guarantors_coapplicant;Other debtors or guarantors_guarantor;Other debtors or guarantors_none;Property_car_other;Property_real estate;Property_soc_savings_life_insurance;Property_unknown;Other installment plans_bank;Other installment plans_none;Other installment plans_stores;Housing_free;Housing_own;Housing_rent;Telephone_none;Telephone_yes;Foreign worker_no;Foreign worker_yes
0.0;0.3684210526315789;0.3752620545073376;0.25;0.25;0.0;1.0;0.1555555555555556;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1.0;0.9210526315789472;0.30385220125786166;0.75;0.5;1.0;1.0;0.1111111111111111;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.6666666666666667;0.5263157894736842;0.6422955974842768;0.25;0.75;1.0;0.3333333333333333;0.13333333333333336;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.3333333333333333;0.21052631578947367;0.10311844863731656;0.5;0.75;0.6666666666666667;1.0;0.4444444444444445;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.2894736842105263;0.1609014675052411;0.25;1.0;1.0;1.0;0.5555555555555556;0.3333333333333333;0.6666666666666667;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.3333333333333333;0.21052631578947367;0.4354035639412998;0.25;0.5;0.0;0.0;0.08888888888888896;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.3333333333333333;0.5263157894736842;0.12460691823899372;0.25;0.25;1.0;0.0;0.1555555555555556;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.6842105263157895;0.4418238993710692;1.0;1.0;1.0;1.0;0.8444444444444443;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0
1.0;0.2894736842105263;0.0930293501048218;1.0;0.75;0.6666666666666667;0.3333333333333333;0.24444444444444452;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.21052631578947367;0.11962788259958071;0.75;0.5;1.0;1.0;0.5555555555555556;0.0;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.3333333333333333;0.05263157894736842;0.12565513626834382;0.25;0.0;1.0;1.0;0.6222222222222222;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.21052631578947367;0.3704140461215933;0.25;0.5;0.3333333333333333;1.0;0.7333333333333334;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.5263157894736842;0.45951257861635225;0.25;1.0;1.0;1.0;0.9555555555555555;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
1.0;0.15789473684210525;0.1530398322851153;0.5;0.5;0.6666666666666667;0.3333333333333333;0.35555555555555557;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
1.0;0.05263157894736842;0.4281970649895178;0.25;0.5;0.3333333333333333;0.6666666666666667;0.1555555555555556;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1.0;0.21052631578947367;0.22064989517819705;0.25;1.0;0.3333333333333333;0.3333333333333333;0.1555555555555556;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.05263157894736842;0.1293238993710692;0.5;0.5;0.0;0.0;0.17777777777777776;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.3333333333333333;0.05263157894736842;0.015461215932914045;0.0;1.0;1.0;1.0;0.4222222222222222;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.21052631578947367;0.24528301886792453;0.25;0.5;0.6666666666666667;0.3333333333333333;0.4444444444444445;0.3333333333333333;0.3333333333333333;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
0.0;0.5263157894736842;0.3598008385744235;0.0;0.5;0.3333333333333333;1.0;0.022222222222222254;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.5263157894736842;0.17492138364779874;0.25;0.75;1.0;0.6666666666666667;0.46666666666666673;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.3333333333333333;0.3684210526315789;0.13770964360587004;0.25;1.0;1.0;0.3333333333333333;0.2888888888888889;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.6666666666666667;0.05263157894736842;0.1405922431865828;0.5;1.0;0.3333333333333333;1.0;0.2;0.3333333333333333;0.6666666666666667;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.0;0.5263157894736842;0.3764412997903564;0.25;0.25;1.0;0.0;0.17777777777777776;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.8421052631578947;0.686975890985325;0.25;1.0;0.3333333333333333;1.0;0.5111111111111111;0.0;0.6666666666666667;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.6666666666666667;0.13157894736842105;0.11477987421383648;0.5;1.0;0.3333333333333333;1.0;0.6666666666666667;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.3333333333333333;0.5263157894736842;0.12657232704402516;0.5;0.25;1.0;1.0;0.4222222222222222;0.3333333333333333;0.6666666666666667;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.5263157894736842;0.1253930817610063;0.25;0.25;1.0;1.0;0.1111111111111111;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1.0;0.15789473684210525;0.13875786163522014;0.0;0.5;1.0;1.0;0.17777777777777776;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.6666666666666667;0.2894736842105263;0.27646750524109015;0.75;0.5;0.3333333333333333;0.3333333333333333;0.3777777777777778;0.0;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.3333333333333333;0.2894736842105263;0.8647798742138366;0.5;0.0;0.0;0.3333333333333333;0.3333333333333333;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.5263157894736842;0.1523846960167715;0.25;0.5;1.0;0.3333333333333333;0.2;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.21052631578947367;0.06669287211740042;0.25;0.75;1.0;0.3333333333333333;0.1555555555555556;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.8421052631578947;0.5812368972746331;0.25;0.5;0.3333333333333333;0.3333333333333333;0.2888888888888889;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
0.6666666666666667;0.2894736842105263;0.3193134171907757;0.25;0.75;0.3333333333333333;1.0;0.1555555555555556;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0
0.3333333333333333;0.21052631578947367;0.04389412997903565;0.25;0.5;1.0;1.0;0.022222222222222254;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1.0;0.5263157894736842;0.26270964360587;0.0;0.25;1.0;0.0;0.7777777777777777;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.05263157894736842;0.04703878406708596;0.25;0.75;1.0;0.6666666666666667;0.4000000000000001;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
0.0;0.05263157894736842;0.14557127882599583;0.25;0.25;0.3333333333333333;1.0;0.46666666666666673;0.0;0.3333333333333333;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
1.0;0.8421052631578947;0.9010744234800838;0.25;0.25;0.3333333333333333;1.0;0.08888888888888896;0.3333333333333333;0.6666666666666667;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0
0.0;0.05263157894736842;0.12486897274633124;0.5;1.0;0.6666666666666667;0.3333333333333333;0.5333333333333334;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.05263157894736842;0.0589622641509434;0.0;1.0;1.0;1.0;0.3777777777777778;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
1.0;0.5263157894736842;0.6888102725366876;0.25;1.0;0.6666666666666667;1.0;0.5555555555555556;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.0;0.3684210526315789;0.38522012578616355;0.25;0.5;0.3333333333333333;0.3333333333333333;0.1111111111111111;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.5263157894736842;0.42426624737945495;0.5;0.75;0.6666666666666667;1.0;0.08888888888888896;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.3333333333333333;0.3684210526315789;0.11307651991614256;0.25;0.5;1.0;1.0;0.1555555555555556;0.0;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.2894736842105263;0.1679769392033543;0.5;0.5;1.0;0.6666666666666667;0.26666666666666666;0.0;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0;0.0;0.16417714884696016;0.25;0.75;0.3333333333333333;0.0;0.5111111111111111;0.3333333333333333;0.3333333333333333;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;0.8421052631578947;0.2688679245283019;0.25;0.5;1.0;1.0;0.26666666666666666;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
0.0;0.05263157894736842;0.053983228511530396;0.25;0.25;0.6666666666666667;1.0;0.4888888888888889;0.0;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.3333333333333333;0.8421052631578947;0.2650681341719078;0.25;0.75;0.6666666666666667;0.0;0.2888888888888889;0.3333333333333333;0.6666666666666667;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.3333333333333333;0.2894736842105263;0.31197589098532497;0.5;0.5;0.3333333333333333;1.0;0.2;0.3333333333333333;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0
1.0;0.21052631578947367;0.16417714884696016;0.25;0.5;1.0;1.0;0.4888888888888889;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1.0;0.5263157894736842;0.13901991614255765;0.5;0.75;1.0;0.6666666666666667;0.1555555555555556;0.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
1.0;0.5263157894736842;0.3740828092243187;0.0;0.25;1.0;0.3333333333333333;0.13333333333333336;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.6666666666666667;0.4473684210526315;0.2710953878406709;0.25;0.25;0.3333333333333333;0.0;0.31111111111111117;0.0;0.6666666666666667;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
0.3333333333333333;0.3684210526315789;0.44051362683438156;0.25;1.0;0.6666666666666667;1.0;0.4000000000000001;0.0;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
0.6666666666666667;0.3684210526315789;0.36674528301886794;0.25;0.25;0.0;0.0;0.5777777777777777;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.3333333333333333;0.21052631578947367;0.16823899371069184;0.25;0.25;0.0;0.0;0.08888888888888896;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
1.0;0.5263157894736842;0.23349056603773588;0.25;1.0;1.0;1.0;0.9111111111111112;0.3333333333333333;0.6666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
0.0;0.6842105263157895;0.799266247379455;0.0;1.0;1.0;1.0;0.26666666666666666;0.0;0.6666666666666667;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
